UMLS CUI,UMLS subject label,Custom predicate,Article PubMed ID,Article Title,Confidence
C1518422,Negation,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.73
C0449851,Techniques,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.77
C0237753,Numbers,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.77
C1707478,Conclusion,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.86
C2919572,Malignant neoplasm detection during interval between recommended screening examinations,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.90
C1709707,Proportion,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.87
C1516192,Cancer Death Rate,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.90
C0220908,Screening procedure,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.83
C0205156,Previous,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.83
C0439234,year,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.86
C1269078,Entire upper limb,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.62
C0042679,Vincristine,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C0205314,New,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.89
C0082529,Mitogen-Activated Protein Kinase 3,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.81
C1533691,in vitro,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C0233820,Insight,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.89
C0162493,Transcriptional Activation,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C1099354,"RNA, Small Interfering",MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.89
C1413927,DCLK1 gene,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C1366824,TYMS gene,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.80
C1628982,Percent inhibition,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.89
C0205179,Advanced phase,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.97
C0031715,Phosphorylation,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.81
C1999216,Inhibitor,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.89
C3849574,"EPHB2 protein, human",MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C0334227,"Tumor cells, malignant",MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C0162638,Apoptosis,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C1705285,Mutation Abnormality,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.66
C0079419,TP53 gene,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.66
C0026809,Mus,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.90
C0127400,Mediator brand of benfluorex hydrochloride,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.90
C0007131,Non-Small Cell Lung Carcinoma,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.95
C3179234,ERK Signal Tranduction Pathway,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.90
C0332325,Resistant (qualifier value),MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.90
C0755562,U 0126,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.89
C0449438,Status,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.86
C2827757,Antimicrobial Resistance Result,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.62
C1547707,Floor - story of building,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.85
C2930586,Short Hairpin RNA,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.89
C1420645,ZEB1 gene,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C1441604,High sensitivity,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.89
C0042672,Vinca Alkaloids,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C1567665,"ITK protein, human",MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.92
C0042670,Vinblastine,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C2939419,Secondary Neoplasm,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C0220901,prognostic,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.84
C0185125,Application procedure,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C0210657,pemetrexed,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.89
C0003392,Antineoplastic Agents,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.83
C0085732,Ability,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.86
C0441889,Levels (qualifier value),MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.80
C0243095,Finding,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C1883559,Wild Type,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.73
C1510779,Adenocarcinoma Cell,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.62
C1523298,epithelial to mesenchymal transition,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.92
C0042172,E-Cadherin,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C3245505,potential,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.84
C2983310,Overcome,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.61
C1515655,in vivo,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C3463820,Inhibition,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.89
C0599779,Animal Model,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,0.90
C0018270,Growth,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C0016055,Fibronectins,MENTIONED_IN,27270426,The ERK-ZEB1 pathway mediates epithelial-mesenchymal transition in pemetrexed resistant lung cancer cells with suppression by vinca alkaloids.,1.00
C0007634,Cells,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.79
C0037083,Signal Transduction,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.85
C1101610,MicroRNAs,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.86
C0205447,One,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,1.00
C1749388,N ligand,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,1.00
C1947931,Direct (qualifier),MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,1.00
C0851285,Regulation,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,1.00
C0598934,tumor growth,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.90
C2698903,Protein Jagged-1,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,1.00
C1561607,Overall,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.85
C1151206,aldehyde reductase activity,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.88
C0220781,Anabolism,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.86
C0205177,Active,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.89
C1655731,study of epigenetics,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.66
C1413336,CEL gene,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.90
C1427926,EAF2 gene,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,1.00
C0162788,In Situ Hybridization,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,1.00
C1521840,Target,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.89
C0079411,Generations,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.80
C1707391,Choose (action),MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.88
C1553664,Mandibular right lateral incisor abutment,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.86
C0038952,Continuance of life,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.85
C0684287,aldehyde dehydrogenases,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.88
C0017262,Gene Expression,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,1.00
C1883357,Together,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,1.00
C3844638,Either,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.80
C0032854,Poverty,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.85
C0205224,Essential,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.69
C0153676,Secondary malignant neoplasm of lung,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,1.00
C0206037,Subfamily lentivirinae,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.62
C0439064,Numerous,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.89
C0038250,Stem cells,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.88
C0205367,Suppressive,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.85
C0029463,Osteosarcoma,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,1.00
C1235660,Notch,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.85
C0005516,Biological Markers,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.88
C1956422,Cancer Stem Cells,MENTIONED_IN,27270422,MiR-26a inhibits stem cell-like phenotype and tumor growth of osteosarcoma by targeting Jagged1.,0.69
C0265931,Persistent left superior vena cava,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.78
C0580836,Old,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.78
C0444584,Whole body,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0015127,Etiology aspects,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0445204,Preoperative,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.78
C0524832,Thoracic Surgical Procedures,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.90
C0002978,angiogram,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.63
C0596611,Gene Mutation,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0684224,Report (document),MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0023866,Literature,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C3714660,Trauma,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0086582,Males,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.78
C2698214,Microinch,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.90
C0019994,Hospitals,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0868928,Case (situation),MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.89
C3854081,Problem:Find:Pt:^Patient:Nom,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0332197,Absent,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C1882348,Permutation,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0750492,Probably,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.89
C1961121,Congenital vascular anomaly,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C1280192,Entire hemiazygous vein,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C3538928,Usual,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0450363,Three-dimensional,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.63
C0004526,Structure of azygous vein,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0205403,Extreme,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.78
C1883708,Then,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0155675,Pulmonary Arteriovenous Fistulas,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C1880157,Computation (action),MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.78
C1998882,Sometimes,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C1267456,Entire right superior intercostal vein,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0030351,Paper,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0817096,Chest,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C1521738,Field,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.90
C1279205,Entire left thoracic cavity,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0547044,Smaller,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.89
C0158634,Partial anomalous pulmonary venous connection,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C0006288,Bronchopulmonary Sequestration,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C1522718,Mediastinal,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.90
C0241657,Vascular abnormalities,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.90
C0439849,Relationships,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C3714514,Infection,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,1.00
C3714763,Point,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.83
C3263685,Hormone abnormality,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.98
C0040395,tomography,MENTIONED_IN,27262308,An extremely rare case report of surgery of lung cancer with the absence of azygos vein.,0.78
C0237881,Statistical Significance,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.76
C0034980,Regression Analysis,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.90
C0028259,Nodule,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.79
C0553989,Excisional biopsy of lymph node (procedure),MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.88
C2981279,Decade,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.87
C1517940,Long Term Survivorship,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.91
C1705242,Different,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.87
C2985465,Hazard Ratio,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.79
C0422390,Cohort screening,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.77
C0549177,Large,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.77
C0927195,Stroma,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.78
C1336119,Stage IA Non-Small Cell Lung Carcinoma,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.95
C0475440,Tumor size,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.90
C0205208,Solid,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,1.00
C1546856,Not required - HL7ConformanceInclusion,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,1.00
C3817553,100%,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,1.00
C0011298,Demography,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.85
C0009667,Confidence Intervals,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.82
C1706907,Background,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.86
C0205319,Manifest,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.89
C0442711,Protocols documentation,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.85
C0086911,"Ethics Committees, Research",MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.85
C0443252,Long-term,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.78
C1537925,MLNR gene,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.88
C0001779,Age,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.79
C0442808,Increasing,MENTIONED_IN,27232256,Computed Tomography Screening for Lung Cancer: Mediastinal Lymph Node Resection in Stage IA Nonsmall Cell Lung Cancer Manifesting as Subsolid and Solid Nodules.,0.87
C1306673,Stage,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.85
